state_fips,state_abbr,year,electric_bill_monthly,electric_bill_annual
47,TN,2019,132.3326012367652,1587.9912148411827
47,TN,2020,125.69760992674014,1508.3713191208817
48,TX,2008,147.19523744699754,1766.3428493639703
48,TX,2009,141.12194576518056,1693.4633491821667
48,TX,2010,138.98716631549985,1667.8459957859982
48,TX,2011,139.8085440276814,1677.7025283321768
48,TX,2012,128.26923658953703,1539.2308390744442
48,TX,2013,133.32706468750249,1599.92477625003
48,TX,2014,137.39047846930535,1648.6857416316643
48,TX,2015,135.99554345416482,1631.9465214499778
48,TX,2016,127.10454102676886,1525.2544923212263
48,TX,2017,122.4723377430988,1469.6680529171856
48,TX,2018,131.62595430437378,1579.5114516524854
48,TX,2019,134.0691753003387,1608.8301036040646
48,TX,2020,132.59141094747324,1591.0969313696787
49,UT,2008,65.35535693561094,784.2642832273314
49,UT,2009,66.15667899835769,793.8801479802923
49,UT,2010,68.4339950872053,821.2079410464637
49,UT,2011,70.6104168339553,847.3250020074636
49,UT,2012,78.69828365230839,944.3794038277007
49,UT,2013,82.79215595149039,993.5058714178847
49,UT,2014,79.48618374756101,953.8342049707321
49,UT,2015,80.92142369460029,971.0570843352035
49,UT,2016,82.57496714893028,990.8996057871634
49,UT,2017,81.65050929879406,979.8061115855287
49,UT,2018,77.2453280692204,926.9439368306448
49,UT,2019,75.63242231072128,907.5890677286554
49,UT,2020,80.2384843098284,962.8618117179408
50,VT,2008,84.05977211215409,1008.7172653458491
50,VT,2009,85.82584764492695,1029.9101717391234
50,VT,2010,89.70868971551147,1076.5042765861376
50,VT,2011,93.18606954225352,1118.2328345070423
50,VT,2012,96.0903698478087,1153.0844381737045
50,VT,2013,97.50391894843692,1170.047027381243
50,VT,2014,99.34460482249067,1192.135257869888
50,VT,2015,95.33049199940183,1143.965903992822
50,VT,2016,95.31373936845387,1143.7648724214464
50,VT,2017,95.01519643786996,1140.1823572544395
50,VT,2018,100.83122314668493,1209.9746777602193
50,VT,2019,97.1811942564362,1166.1743310772345
50,VT,2020,110.78999289052673,1329.4799146863209
51,VA,2008,112.75232581596293,1353.0279097915552
51,VA,2009,124.05854325030724,1488.7025190036868
51,VA,2010,129.42790934160266,1553.1349120992318
51,VA,2011,125.8592358455321,1510.3108301463851
51,VA,2012,123.72033955175868,1484.6440746211042
51,VA,2013,125.36293954710685,1504.3552745652821
51,VA,2014,130.03900806253398,1560.4680967504078
51,VA,2015,130.58045572894392,1566.9654687473271
51,VA,2016,127.14461012067157,1525.7353214480588
51,VA,2017,124.53645385989056,1494.4374463186866
51,VA,2018,136.58644691911059,1639.037363029327
51,VA,2019,135.46395041538744,1625.5674049846493
51,VA,2020,131.7173884362502,1580.6086612350023
53,WA,2008,81.89190426269819,982.7028511523783
53,WA,2009,83.70451094257577,1004.4541313109091
53,WA,2010,82.7525651430778,993.0307817169337
53,WA,2011,88.40980968514464,1060.9177162217356
53,WA,2012,88.46056100057488,1061.5267320068986
53,WA,2013,90.54841745809965,1086.5810094971957
53,WA,2014,87.14163461103057,1045.6996153323669
53,WA,2015,87.64320017018811,1051.7184020422574
53,WA,2016,90.55873039902106,1086.7047647882528
53,WA,2017,98.77664621022534,1185.319754522704
53,WA,2018,93.34115622336306,1120.0938746803567
53,WA,2019,94.48971784202634,1133.876614104316
53,WA,2020,95.72363250488127,1148.6835900585752
54,WV,2008,80.15235724348211,961.8282869217853
54,WV,2009,88.16045493524882,1057.9254592229859
54,WV,2010,105.05372057619428,1260.6446469143314
54,WV,2011,105.89422558511399,1270.7307070213678
54,WV,2012,106.14968546629808,1273.796225595577
54,WV,2013,106.43909525678687,1277.2691430814425
54,WV,2014,108.13711776256497,1297.6454131507796
54,WV,2015,111.5850529527454,1339.0206354329448
54,WV,2016,126.09840670250377,1513.1808804300451
54,WV,2017,119.30101211424811,1431.6121453709773
54,WV,2018,126.70136823434869,1520.4164188121842
54,WV,2019,121.89671348364827,1462.7605618037792
54,WV,2020,124.08744733433146,1489.0493680119775
55,WI,2008,81.7141359043059,980.5696308516708
55,WI,2009,82.28275819630767,987.393098355692
55,WI,2010,90.5892516200344,1087.0710194404128
55,WI,2011,92.385541372216,1108.626496466592
55,WI,2012,92.79471463700305,1113.5365756440367
55,WI,2013,95.21209238597953,1142.5451086317544
55,WI,2014,94.88351707373305,1138.6022048847965
55,WI,2015,94.26173103094663,1131.1407723713596
55,WI,2016,96.07696499196429,1152.9235799035714
55,WI,2017,94.66569153270696,1135.9882983924836
55,WI,2018,97.09276380476587,1165.1131656571904
55,WI,2019,95.51642283822748,1146.1970740587299
55,WI,2020,99.4180695618183,1193.0168347418196
56,WY,2008,73.56335923727005,882.7603108472406
56,WY,2009,76.1229212594417,913.4750551133004
56,WY,2010,77.42629227245479,929.1155072694575
56,WY,2011,82.2809005858811,987.3708070305731
56,WY,2012,85.34814241940444,1024.1777090328533
56,WY,2013,90.84621201200746,1090.1545441440894
56,WY,2014,90.59630438055096,1087.1556525666115
56,WY,2015,91.19082415574927,1094.2898898689912
56,WY,2016,94.66017917252309,1135.922150070277
56,WY,2017,97.1027240652041,1165.2326887824493
56,WY,2018,94.89575800734387,1138.7490960881264
56,WY,2019,96.53359089933463,1158.4030907920155
56,WY,2020,96.59009258689002,1159.0811110426803
